filename,session_id,verdict,S_composite,S_unprompted,S_prompted,S_gap,S_snr,S_duration,S_confidence,S_boundary,S_continuity,S_decay,S_stability,ast_z,ast_p,flags,composition_flags
Script_2_0473.wav,Script_2_163-473,ACCEPT,0.9592,1.0,1.0,1.0,1.0,0.9559,0.7614,1.0,1.0,0.9848,,-0.1324,0.8946,,
Script_2_0474.wav,Script_2_474-547,REJECT,0.0,0.4783,1.0,0.4783,1.0,0.5654,0.7772,1.0,1.0,0.0,,1.3039,0.1923,,hard_reject:S_unprompted
Script_2_0475.wav,Script_2_474-547,REJECT,0.0487,0.6667,1.0,0.6667,1.0,0.9645,0.7394,1.0,1.0,0.0,,0.1065,0.9152,,
Script_2_0476.wav,Script_2_474-547,ACCEPT,0.9249,0.8667,1.0,0.8667,1.0,0.9038,0.7885,1.0,1.0,1.0,,0.2886,0.7729,,
Script_2_0477.wav,Script_2_474-547,ACCEPT,0.9425,1.0,1.0,1.0,1.0,0.8328,0.8141,1.0,1.0,0.9181,,0.5015,0.616,,
Script_2_0478.wav,Script_2_474-547,ACCEPT,0.9592,1.0,1.0,1.0,1.0,0.8958,0.7997,1.0,1.0,1.0,,0.3125,0.7547,,
Script_2_0479.wav,Script_2_474-547,ACCEPT,0.9543,1.0,1.0,1.0,1.0,0.9645,0.713,1.0,1.0,1.0,,0.1065,0.9152,,
Script_2_0480.wav,Script_2_474-547,ACCEPT,0.889,1.0,1.0,1.0,1.0,0.7481,0.7843,1.0,1.0,0.6649,,0.7557,0.4498,,
Script_2_0481.wav,Script_2_474-547,ACCEPT,0.864,0.6765,0.6765,1.0,1.0,0.7892,0.5816,1.0,1.0,1.0,,-0.6323,0.5272,,
Script_2_0482.wav,Script_2_474-547,ACCEPT,0.9409,1.0,1.0,1.0,1.0,0.8389,0.7321,1.0,1.0,1.0,,0.4832,0.629,,
Script_2_0484.wav,Script_2_474-547,REJECT,0.046,0.5758,0.7273,0.8485,1.0,0.8046,0.5095,1.0,1.0,0.0,,-0.5863,0.5577,,
Script_2_0485.wav,Script_2_474-547,ACCEPT,0.9409,0.9231,1.0,0.9231,1.0,0.8996,0.8011,1.0,1.0,1.0,,0.3013,0.7632,,
Script_2_0486.wav,Script_2_474-547,REJECT,0.0,0.3774,0.3774,1.0,1.0,0.3677,0.7556,1.0,1.0,1.0,,-1.8969,0.0578,,hard_reject:S_unprompted
Script_2_0487.wav,Script_2_474-547,ACCEPT,0.9161,0.9444,1.0,0.9444,1.0,0.8647,0.7349,1.0,1.0,0.875,,0.4059,0.6848,,
Script_2_0488.wav,Script_2_474-547,ACCEPT,0.9254,0.9474,0.9737,0.9737,1.0,0.7219,0.8074,1.0,1.0,1.0,,0.8343,0.4041,,
Script_2_0489.wav,Script_2_474-547,ACCEPT,0.7664,1.0,0.5926,1.0,1.0,0.7386,0.4013,1.0,1.0,0.4018,,0.7842,0.4329,,
Script_2_0490.wav,Script_2_474-547,REJECT,0.0485,0.5897,0.5897,1.0,1.0,0.6706,0.7783,1.0,1.0,0.0,,-0.9882,0.3231,,
Script_2_0491.wav,Script_2_474-547,ACCEPT,0.9444,1.0,1.0,1.0,1.0,0.8015,0.7893,1.0,1.0,1.0,,0.5954,0.5516,,
Script_2_0492.wav,Script_2_474-547,ACCEPT,0.9505,0.975,1.0,0.975,1.0,0.9331,0.7511,1.0,1.0,1.0,,0.2007,0.8409,,
Script_2_0493.wav,Script_2_474-547,REJECT,0.0,0.3158,0.3158,1.0,1.0,0.2022,0.7802,1.0,1.0,1.0,,-2.3933,0.0167,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.39,p=0.0167,AST=0.0492vs0.1558s/char,session=Script_2_474-547","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.39,p=0.0167,AST=0.0492vs0.1558s/char,session=Script_2_474-547|hard_reject:S_unprompted"
Script_2_0494.wav,Script_2_474-547,ACCEPT,0.8493,0.5111,0.7111,0.8,1.0,0.8318,0.7959,1.0,1.0,1.0,,-0.5047,0.6138,,
Script_2_0495.wav,Script_2_474-547,REJECT,0.0,0.4833,0.4833,1.0,1.0,0.4589,0.7983,1.0,1.0,1.0,,-1.6234,0.1045,formal_ending_truncation_risk,formal_ending_truncation_risk|hard_reject:S_unprompted
Script_2_0496.wav,Script_2_474-547,ACCEPT,0.7778,0.5312,1.0,0.5312,1.0,0.6319,0.7512,1.0,1.0,1.0,,1.1043,0.2695,,
Script_2_0497.wav,Script_2_474-547,REJECT,0.0,0.2759,0.2759,1.0,1.0,0.1591,0.7367,1.0,1.0,1.0,,-2.5226,0.0116,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.52,p=0.0116,AST=0.0434vs0.1558s/char,session=Script_2_474-547","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.52,p=0.0116,AST=0.0434vs0.1558s/char,session=Script_2_474-547|hard_reject:S_unprompted"
Script_2_0498.wav,Script_2_474-547,ACCEPT,0.9569,1.0,1.0,1.0,1.0,0.8756,0.8029,1.0,1.0,1.0,,0.3732,0.709,,
Script_2_0499.wav,Script_2_474-547,ACCEPT,0.9305,1.0,1.0,1.0,1.0,0.8466,0.6637,1.0,1.0,1.0,,0.4603,0.6453,,
Script_2_0500.wav,Script_2_474-547,ACCEPT,0.9199,1.0,0.493,1.0,1.0,0.8583,0.5973,1.0,1.0,1.0,,0.4251,0.6708,,
Script_2_0501.wav,Script_2_474-547,ACCEPT,0.9247,0.9722,1.0,0.9722,1.0,0.9354,0.807,1.0,1.0,0.7492,,0.1938,0.8463,,
Script_2_0502.wav,Script_2_474-547,ACCEPT,0.9436,1.0,1.0,1.0,1.0,0.8938,0.8229,1.0,1.0,0.8547,,0.3185,0.7501,,
Script_2_0503.wav,Script_2_474-547,ACCEPT,0.9469,1.0,1.0,1.0,1.0,0.9107,0.71,1.0,1.0,1.0,,0.2679,0.7888,,
Script_2_0504.wav,Script_2_474-547,ACCEPT,0.9017,1.0,1.0,1.0,1.0,0.7166,0.6097,1.0,1.0,1.0,,0.8503,0.3952,,
Script_2_0505.wav,Script_2_474-547,ACCEPT,0.9359,0.9667,1.0,0.9667,1.0,0.794,0.7929,1.0,1.0,1.0,,0.6179,0.5366,,
Script_2_0506.wav,Script_2_474-547,ACCEPT,0.9338,1.0,1.0,1.0,1.0,0.9923,0.7767,1.0,1.0,0.75,,0.0231,0.9815,,
Script_2_0507.wav,Script_2_474-547,ACCEPT,0.9341,1.0,1.0,1.0,1.0,0.8716,0.6652,1.0,1.0,1.0,,0.3853,0.7,,
Script_2_0508.wav,Script_2_474-547,REJECT,0.0,0.4043,0.4043,1.0,1.0,0.2623,0.8164,1.0,1.0,0.792,,-2.2131,0.0269,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.21,p=0.0269,AST=0.0572vs0.1558s/char,session=Script_2_474-547","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.21,p=0.0269,AST=0.0572vs0.1558s/char,session=Script_2_474-547|hard_reject:S_unprompted"
Script_2_0509.wav,Script_2_474-547,ACCEPT,0.9476,0.9737,1.0,0.9737,1.0,0.8978,0.8276,1.0,1.0,0.9227,,0.3067,0.759,,
Script_2_0510.wav,Script_2_474-547,ACCEPT,0.9476,0.9756,1.0,0.9756,1.0,0.9048,0.7552,1.0,1.0,1.0,,0.2857,0.7751,,
Script_2_0511.wav,Script_2_474-547,ACCEPT,0.9143,1.0,1.0,1.0,1.0,0.7822,0.776,1.0,1.0,0.8046,,0.6533,0.5135,,
Script_2_0512.wav,Script_2_474-547,REJECT,0.0,0.1633,0.2245,0.9388,1.0,0.17,0.625,1.0,1.0,1.0,,-2.4901,0.0128,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.49,p=0.0128,AST=0.0449vs0.1558s/char,session=Script_2_474-547|formal_ending_truncation_risk","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.49,p=0.0128,AST=0.0449vs0.1558s/char,session=Script_2_474-547|formal_ending_truncation_risk|hard_reject:S_unprompted"
Script_2_0513.wav,Script_2_474-547,ACCEPT,0.9337,0.9697,1.0,0.9697,1.0,0.9097,0.7967,1.0,1.0,0.8475,,0.2709,0.7865,,
Script_2_0514.wav,Script_2_474-547,REJECT,0.0,0.0,0.0612,0.9388,1.0,0.0,0.5564,1.0,1.0,0.125,,-3.2644,0.0011,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.26,p=0.0011,AST=0.0104vs0.1558s/char,session=Script_2_474-547","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.26,p=0.0011,AST=0.0104vs0.1558s/char,session=Script_2_474-547|hard_reject:S_unprompted"
Script_2_0515.wav,Script_2_474-547,REJECT,0.0532,0.9615,1.0,0.9615,1.0,0.8938,0.7715,1.0,1.0,0.0,,0.3185,0.7501,,
Script_2_0516.wav,Script_2_474-547,ACCEPT,0.922,0.9535,1.0,0.9535,1.0,0.8329,0.6896,1.0,1.0,1.0,,0.5013,0.6162,,
Script_2_0517.wav,Script_2_474-547,ACCEPT,0.9658,1.0,1.0,1.0,1.0,0.9145,0.8275,1.0,1.0,1.0,,0.2566,0.7975,,
Script_2_0518.wav,Script_2_474-547,ACCEPT,0.9435,0.9714,1.0,0.9714,1.0,0.9409,0.8228,1.0,1.0,0.8596,,0.1774,0.8592,,
Script_2_0519.wav,Script_2_474-547,ACCEPT,0.8751,0.9773,1.0,0.9773,1.0,0.8938,0.8058,1.0,1.0,0.5,,0.3185,0.7501,,
Script_2_0520.wav,Script_2_474-547,ACCEPT,0.9425,1.0,1.0,1.0,1.0,0.7468,0.8339,1.0,1.0,1.0,,0.7595,0.4475,,
Script_2_0521.wav,Script_2_474-547,ACCEPT,0.7546,0.6429,1.0,0.6429,1.0,0.387,0.7906,1.0,1.0,0.8312,,1.8391,0.0659,,
Script_2_0522.wav,Script_2_474-547,ACCEPT,0.8722,0.7647,0.7647,1.0,1.0,0.7958,0.7338,1.0,1.0,0.75,,-0.6125,0.5402,,
Script_2_0523.wav,Script_2_474-547,REJECT,0.0,0.475,0.525,0.95,1.0,0.4963,0.7542,1.0,1.0,1.0,,-1.5112,0.1307,,hard_reject:S_unprompted
Script_2_0524.wav,Script_2_474-547,REJECT,0.0084,0.9459,0.0,1.0,1.0,0.8297,0.0,1.0,1.0,0.0,,0.511,0.6094,,
Script_2_0525.wav,Script_2_474-547,REJECT,0.0,0.2222,0.3556,0.8666,1.0,0.4077,0.4946,1.0,1.0,1.0,,-1.7769,0.0756,,hard_reject:S_unprompted
Script_2_0526.wav,Script_2_474-547,ACCEPT,0.9655,0.98,1.0,0.98,1.0,0.9522,0.8255,1.0,1.0,1.0,,0.1434,0.886,,
Script_2_0527.wav,Script_2_474-547,ACCEPT,0.9265,0.8889,1.0,0.8889,1.0,0.9146,0.7512,1.0,1.0,1.0,,0.2562,0.7978,,
Script_2_0528.wav,Script_2_474-547,ACCEPT,0.896,0.8333,1.0,0.8333,1.0,0.8356,0.7159,1.0,1.0,1.0,,0.4932,0.6219,,
Script_2_0529.wav,Script_2_474-547,ACCEPT,0.9066,0.75,1.0,0.75,1.0,0.9844,0.8241,1.0,1.0,1.0,,-0.0469,0.9626,,
Script_2_0530.wav,Script_2_474-547,ACCEPT,0.8859,1.0,0.2,1.0,1.0,0.8024,0.4729,1.0,1.0,1.0,,0.5929,0.5532,,
Script_2_0531.wav,Script_2_474-547,ACCEPT,0.9286,0.8667,1.0,0.8667,1.0,0.9341,0.788,1.0,1.0,1.0,,-0.1978,0.8432,,
Script_2_0532.wav,Script_2_474-547,ACCEPT,0.9303,0.9767,1.0,0.9767,1.0,0.725,0.8112,1.0,1.0,1.0,,0.825,0.4094,,
Script_2_0533.wav,Script_2_474-547,REJECT,0.0,0.3898,0.4576,0.9322,1.0,0.3248,0.7812,1.0,1.0,0.375,,-2.0255,0.0428,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.03,p=0.0428,AST=0.0656vs0.1558s/char,session=Script_2_474-547","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.03,p=0.0428,AST=0.0656vs0.1558s/char,session=Script_2_474-547|hard_reject:S_unprompted"
Script_2_0534.wav,Script_2_474-547,ACCEPT,0.9326,1.0,1.0,1.0,1.0,0.9302,0.8204,1.0,1.0,0.75,,0.2095,0.8341,,
Script_2_0535.wav,Script_2_474-547,ACCEPT,0.9383,0.9583,1.0,0.9583,1.0,0.9484,0.8215,1.0,1.0,0.8396,,0.1548,0.8769,,
Script_2_0536.wav,Script_2_474-547,ACCEPT,0.9144,1.0,1.0,1.0,1.0,0.6021,0.8117,1.0,1.0,1.0,,1.1936,0.2327,,
Script_2_0537.wav,Script_2_474-547,ACCEPT,0.9502,1.0,1.0,1.0,1.0,0.9733,0.6825,1.0,1.0,1.0,,0.08,0.9362,,
Script_2_0538.wav,Script_2_474-547,ACCEPT,0.9002,0.9394,1.0,0.9394,1.0,0.6693,0.7299,1.0,1.0,1.0,,0.9921,0.3212,,
Script_2_0539.wav,Script_2_474-547,ACCEPT,0.9377,0.9556,1.0,0.9556,1.0,0.7757,0.8435,1.0,1.0,1.0,,0.6728,0.5011,,
Script_2_0540.wav,Script_2_474-547,ACCEPT,0.8699,0.5854,0.6341,0.9513,1.0,0.7448,0.7908,1.0,1.0,1.0,,-0.7657,0.4439,,
Script_2_0541.wav,Script_2_474-547,ACCEPT,0.9681,1.0,1.0,1.0,1.0,0.9823,0.7856,1.0,1.0,1.0,,-0.0531,0.9577,,
Script_2_0542.wav,Script_2_474-547,ACCEPT,0.9623,1.0,1.0,1.0,1.0,0.9951,0.7536,1.0,1.0,0.9809,,0.0148,0.9882,,
Script_2_0543.wav,Script_2_474-547,ACCEPT,0.9388,1.0,1.0,1.0,1.0,0.8542,0.7063,1.0,1.0,1.0,,0.4374,0.6618,,
Script_2_0544.wav,Script_2_474-547,REJECT,0.0499,0.6875,0.8594,0.8281,1.0,0.9336,0.7227,1.0,1.0,0.0,,0.1993,0.842,,
Script_2_0545.wav,Script_2_474-547,ACCEPT,0.8782,0.7391,1.0,0.7391,1.0,0.9833,0.6588,1.0,1.0,1.0,,0.0501,0.96,,
Script_2_0546.wav,Script_2_474-547,REJECT,0.0519,0.9167,1.0,0.9167,1.0,0.7629,0.8275,1.0,1.0,0.0,,0.7114,0.4768,,
Script_2_0547.wav,Script_2_474-547,ACCEPT,0.8916,0.8542,0.9792,0.875,1.0,0.7067,0.756,1.0,1.0,1.0,,0.8798,0.379,,
Script_2_0548.wav,Script_2_548-891,ACCEPT,0.9403,0.8611,1.0,0.8611,1.0,0.9859,0.8357,1.0,1.0,1.0,,-0.0422,0.9663,,
Script_2_0549.wav,Script_2_548-891,REJECT,0.0,0.3913,0.4783,0.913,1.0,0.3205,0.8127,1.0,1.0,1.0,,-2.0386,0.0415,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.04,p=0.0415,AST=0.0726vs0.1600s/char,session=Script_2_548-891|formal_ending_truncation_risk","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.04,p=0.0415,AST=0.0726vs0.1600s/char,session=Script_2_548-891|formal_ending_truncation_risk|hard_reject:S_unprompted"
Script_2_0550.wav,Script_2_548-891,ACCEPT,0.965,1.0,1.0,1.0,1.0,0.9733,0.7728,1.0,1.0,1.0,,0.08,0.9362,,
Script_2_0551.wav,Script_2_548-891,ACCEPT,0.9256,1.0,1.0,1.0,1.0,0.7377,0.8348,1.0,1.0,0.8752,,0.7868,0.4314,,
Script_2_0552.wav,Script_2_548-891,ACCEPT,0.9614,1.0,1.0,1.0,1.0,0.9955,0.7329,1.0,1.0,1.0,,0.0135,0.9893,,
Script_2_0553.wav,Script_2_548-891,ACCEPT,0.9637,1.0,1.0,1.0,1.0,0.9378,0.7936,1.0,1.0,1.0,,0.1866,0.852,,
Script_2_0554.wav,Script_2_548-891,ACCEPT,0.9462,0.9444,1.0,0.9444,1.0,0.9392,0.7668,1.0,1.0,1.0,,-0.1824,0.8552,,
Script_2_0555.wav,Script_2_548-891,ACCEPT,0.9422,1.0,1.0,1.0,1.0,0.7919,0.7844,1.0,1.0,1.0,,0.6242,0.5325,,
Script_2_0556.wav,Script_2_548-891,ACCEPT,0.9371,0.8889,0.8889,1.0,1.0,0.9075,0.7372,1.0,1.0,1.0,,-0.2774,0.7814,,
Script_2_0557.wav,Script_2_548-891,ACCEPT,0.884,0.6875,0.75,0.9375,1.0,0.6912,0.8374,1.0,1.0,1.0,,-0.9264,0.3542,,
Script_2_0558.wav,Script_2_548-891,ACCEPT,0.8808,0.8958,1.0,0.8958,1.0,0.5373,0.8404,1.0,1.0,1.0,,1.3881,0.1651,,
Script_2_0560.wav,Script_2_548-891,ACCEPT,0.9598,1.0,1.0,1.0,1.0,0.988,0.7287,1.0,1.0,1.0,,-0.0359,0.9714,,
Script_2_0561.wav,Script_2_548-891,ACCEPT,0.9371,0.92,0.94,0.98,1.0,0.8846,0.7456,1.0,1.0,1.0,,-0.3462,0.7292,,
Script_2_0562.wav,Script_2_548-891,ACCEPT,0.9615,1.0,1.0,1.0,1.0,0.9497,0.7692,1.0,1.0,1.0,,0.1509,0.88,,
Script_2_0563.wav,Script_2_548-891,ACCEPT,0.8666,0.7111,0.9375,0.7736,1.0,0.7569,0.7637,1.0,1.0,1.0,,0.7294,0.4657,,
Script_2_0564.wav,Script_2_548-891,REJECT,0.0501,0.7895,1.0,0.7895,1.0,0.8756,0.7303,1.0,1.0,0.0,,0.3732,0.709,,
Script_2_0565.wav,Script_2_548-891,ACCEPT,0.954,1.0,1.0,1.0,1.0,0.9552,0.7331,1.0,1.0,0.98,,-0.1343,0.8931,,
Script_2_0566.wav,Script_2_548-891,ACCEPT,0.7304,0.8846,0.9231,0.9615,1.0,0.9256,0.8228,1.0,1.0,0.125,,0.2231,0.8235,,
Script_2_0567.wav,Script_2_548-891,ACCEPT,0.9101,1.0,1.0,1.0,1.0,0.9923,0.6184,1.0,1.0,0.7667,,-0.023,0.9817,,
Script_2_0568.wav,Script_2_548-891,ACCEPT,0.8963,0.6935,0.6935,1.0,1.0,0.7326,0.8198,1.0,1.0,1.0,,-0.8021,0.4225,,
Script_2_0570.wav,Script_2_548-891,REJECT,0.0,0.0357,0.0357,1.0,1.0,0.0,0.1624,1.0,1.0,0.924,,-3.3027,0.001,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.30,p=0.0010,AST=0.0184vs0.1600s/char,session=Script_2_548-891|formal_ending_truncation_risk","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.30,p=0.0010,AST=0.0184vs0.1600s/char,session=Script_2_548-891|formal_ending_truncation_risk|hard_reject:S_unprompted"
Script_2_0571.wav,Script_2_548-891,ACCEPT,0.9616,1.0,1.0,1.0,1.0,0.9113,0.802,1.0,1.0,1.0,,-0.266,0.7902,,
Script_2_0572.wav,Script_2_548-891,ACCEPT,0.7593,0.717,1.0,0.717,1.0,0.797,0.7191,1.0,1.0,0.375,,0.609,0.5425,,
Script_2_0573.wav,Script_2_548-891,REJECT,0.0535,1.0,1.0,1.0,1.0,0.8135,0.8208,1.0,1.0,0.0,,0.5596,0.5758,,
Script_2_0574.wav,Script_2_548-891,ACCEPT,0.9665,1.0,1.0,1.0,1.0,0.9557,0.7965,1.0,1.0,1.0,,-0.1329,0.8943,,
Script_2_0575.wav,Script_2_548-891,ACCEPT,0.6884,0.9565,1.0,0.9565,1.0,0.8703,0.784,1.0,1.0,0.0808,,0.3892,0.6972,,
Script_2_0576.wav,Script_2_548-891,ACCEPT,0.9741,1.0,1.0,1.0,1.0,0.9912,0.8177,1.0,1.0,1.0,,0.0263,0.979,,
Script_2_0577.wav,Script_2_548-891,ACCEPT,0.9166,1.0,1.0,1.0,1.0,0.7413,0.8089,1.0,1.0,0.8306,,0.7761,0.4377,,
Script_2_0578.wav,Script_2_548-891,ACCEPT,0.9688,1.0,1.0,1.0,1.0,0.9555,0.8124,1.0,1.0,1.0,,-0.1334,0.8939,,
Script_2_0579.wav,Script_2_548-891,ACCEPT,0.9392,1.0,1.0,1.0,1.0,0.988,0.6493,1.0,1.0,0.9438,,-0.0361,0.9712,,
Script_2_0580.wav,Script_2_548-891,ACCEPT,0.8304,1.0,1.0,1.0,1.0,0.716,0.6318,1.0,1.0,0.5,,0.8519,0.3943,,
Script_2_0581.wav,Script_2_548-891,ACCEPT,0.9723,1.0,1.0,1.0,1.0,0.9819,0.8137,1.0,1.0,1.0,,-0.0544,0.9566,,
Script_2_0582.wav,Script_2_548-891,ACCEPT,0.9628,0.9535,1.0,0.9535,1.0,0.9689,0.8383,1.0,1.0,1.0,,-0.0933,0.9257,,
Script_2_0583.wav,Script_2_548-891,REJECT,0.053,1.0,1.0,1.0,1.0,0.8727,0.7138,1.0,1.0,0.0,,0.3819,0.7025,,
Script_2_0584.wav,Script_2_548-891,ACCEPT,0.8183,0.8049,0.3415,1.0,1.0,0.8233,0.3032,1.0,1.0,1.0,,-0.53,0.5961,,
Script_2_0585.wav,Script_2_548-891,ACCEPT,0.9117,1.0,1.0,1.0,1.0,0.6459,0.7457,1.0,1.0,0.9907,,1.0624,0.2881,,
Script_2_0586.wav,Script_2_548-891,ACCEPT,0.9641,1.0,1.0,1.0,1.0,0.9039,0.8261,1.0,1.0,1.0,,0.2883,0.7731,,
Script_2_0587.wav,Script_2_548-891,ACCEPT,0.9158,0.9762,0.9762,1.0,1.0,0.7487,0.7476,1.0,1.0,0.9055,,0.7539,0.4509,,
Script_2_0588.wav,Script_2_548-891,REJECT,0.0,0.0,0.0,1.0,1.0,0.0,0.4222,1.0,1.0,1.0,,-3.6043,0.0003,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.60,p=0.0003,AST=0.0055vs0.1600s/char,session=Script_2_548-891","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-3.60,p=0.0003,AST=0.0055vs0.1600s/char,session=Script_2_548-891|hard_reject:S_unprompted"
Script_2_0589.wav,Script_2_548-891,ACCEPT,0.9563,1.0,1.0,1.0,1.0,0.9108,0.7678,1.0,1.0,1.0,,0.2675,0.7891,,
Script_2_0590.wav,Script_2_548-891,ACCEPT,0.9421,0.8974,1.0,0.8974,1.0,0.9426,0.8178,1.0,1.0,1.0,,0.1723,0.8632,,
Script_2_0591.wav,Script_2_548-891,REJECT,0.0518,0.9459,1.0,0.9459,1.0,0.7462,0.7776,1.0,1.0,0.0,,0.7614,0.4464,,
Script_2_0592.wav,Script_2_548-891,ACCEPT,0.6556,0.8276,0.3913,1.0,1.0,0.7607,0.4335,1.0,1.0,0.125,,0.7178,0.4729,,
Script_2_0593.wav,Script_2_548-891,ACCEPT,0.9181,0.75,0.7692,0.9808,1.0,0.8203,0.8369,1.0,1.0,1.0,,-0.5391,0.5898,,
Script_2_0594.wav,Script_2_548-891,ACCEPT,0.9346,1.0,1.0,1.0,1.0,0.9054,0.6429,1.0,1.0,1.0,,0.2839,0.7765,,
Script_2_0595.wav,Script_2_548-891,ACCEPT,0.8828,0.8462,0.9744,0.8718,1.0,0.841,0.6793,1.0,1.0,0.875,,0.4771,0.6333,,
Script_2_0596.wav,Script_2_548-891,ACCEPT,0.6638,0.8605,0.6078,1.0,1.0,0.8374,0.6485,1.0,1.0,0.0807,,0.4879,0.6256,,
Script_2_0597.wav,Script_2_548-891,ACCEPT,0.832,0.5385,1.0,0.5385,1.0,0.9963,0.795,1.0,1.0,1.0,,0.0112,0.9911,,
Script_2_0598.wav,Script_2_548-891,ACCEPT,0.9581,1.0,1.0,1.0,1.0,0.9449,0.7515,1.0,1.0,1.0,,0.1654,0.8686,,
Script_2_0599.wav,Script_2_548-891,ACCEPT,0.8672,0.8571,0.9643,0.8928,1.0,0.9809,0.5816,1.0,1.0,0.7328,,0.0572,0.9544,,
Script_2_0600.wav,Script_2_548-891,ACCEPT,0.9354,0.9333,1.0,0.9333,1.0,0.9426,0.7141,1.0,1.0,1.0,,-0.1721,0.8634,,
Script_2_0601.wav,Script_2_548-891,REJECT,0.0515,1.0,1.0,1.0,1.0,0.6636,0.7431,0.9999,1.0,0.0,,1.0092,0.3129,,
Script_2_0602.wav,Script_2_548-891,ACCEPT,0.8851,0.7333,0.7667,0.9666,1.0,0.6732,0.7893,1.0,1.0,1.0,,-0.9803,0.3269,,
Script_2_0603.wav,Script_2_548-891,ACCEPT,0.8937,0.7143,1.0,0.7143,1.0,0.9582,0.8321,1.0,1.0,1.0,,0.1255,0.9002,,
Script_2_0604.wav,Script_2_548-891,REJECT,0.0,0.3617,0.3617,1.0,1.0,0.3018,0.7616,1.0,1.0,1.0,,-2.0945,0.0362,"HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.09,p=0.0362,AST=0.0702vs0.1600s/char,session=Script_2_548-891","HUMAN_REVIEW_NEEDED|AST_anomaly_fast|z=-2.09,p=0.0362,AST=0.0702vs0.1600s/char,session=Script_2_548-891|hard_reject:S_unprompted"
Script_2_0605.wav,Script_2_548-891,ACCEPT,0.8705,1.0,1.0,1.0,1.0,0.7762,0.6795,1.0,1.0,0.625,,-0.6714,0.502,,
Script_2_0606.wav,Script_2_548-891,REJECT,0.0515,0.85,1.0,0.85,1.0,0.8799,0.7725,1.0,1.0,0.0,,0.3603,0.7186,,
Script_2_0607.wav,Script_2_548-891,ACCEPT,0.9577,0.9828,1.0,0.9828,1.0,0.9441,0.7772,1.0,1.0,0.9982,,0.1677,0.8668,,
Script_2_0608.wav,Script_2_548-891,ACCEPT,0.8794,1.0,0.9487,1.0,1.0,0.9446,0.7785,1.0,1.0,0.4864,,0.1663,0.8679,,
Script_2_0609.wav,Script_2_548-891,ACCEPT,0.9513,1.0,1.0,1.0,1.0,0.8569,0.7827,1.0,1.0,1.0,,0.4293,0.6677,,
Script_2_0610.wav,Script_2_548-891,ACCEPT,0.9601,1.0,1.0,1.0,1.0,0.9409,0.7919,1.0,1.0,0.969,,0.1772,0.8594,,
Script_2_0611.wav,Script_2_548-891,REJECT,0.0518,0.9111,1.0,0.9111,1.0,0.7966,0.7855,1.0,1.0,0.0,,0.6103,0.5417,,
Script_2_0612.wav,Script_2_548-891,ACCEPT,0.9148,0.9211,1.0,0.9211,1.0,0.8388,0.689,1.0,1.0,1.0,,0.4836,0.6287,,
Script_2_0613.wav,Script_2_548-891,REJECT,0.0531,0.9767,1.0,0.9767,1.0,0.8098,0.8162,1.0,1.0,0.0,,0.5707,0.5682,,
Script_2_0614.wav,Script_2_548-891,REJECT,0.0523,0.8103,0.8448,0.9655,1.0,0.9079,0.7852,1.0,1.0,0.0,,0.2763,0.7823,,
Script_2_0615.wav,Script_2_548-891,ACCEPT,0.8379,0.6207,1.0,0.6207,1.0,0.9824,0.6419,1.0,1.0,1.0,,0.0527,0.958,,
Script_2_0616.wav,Script_2_548-891,ACCEPT,0.8853,0.814,1.0,0.814,1.0,0.8819,0.6457,1.0,1.0,1.0,,0.3544,0.723,,
Script_2_0617.wav,Script_2_548-891,ACCEPT,0.7983,0.6863,0.6863,1.0,1.0,0.6354,0.7564,1.0,1.0,0.5,,-1.0937,0.2741,,
Script_2_0618.wav,Script_2_548-891,ACCEPT,0.9306,0.9821,1.0,0.9821,1.0,0.7644,0.7632,1.0,1.0,1.0,,0.7067,0.4798,,
Script_2_0619.wav,Script_2_548-891,ACCEPT,0.9611,0.975,1.0,0.975,1.0,0.9149,0.837,1.0,1.0,1.0,,0.2554,0.7984,,
Script_2_0620.wav,Script_2_548-891,ACCEPT,0.9472,0.9474,0.9474,1.0,1.0,0.8633,0.7919,1.0,1.0,1.0,,0.41,0.6818,,
