filename,session_id,verdict,S_composite,S_unprompted,S_prompted,S_gap,S_snr,S_duration,S_confidence,S_boundary,S_stability,ast_z,ast_p,flags,composition_flags
Script_2_1045.wav,Script_2_892-1301,ACCEPT,0.8794,1.0,1.0,1.0,1.0,0.925,0.5,1.0,,-0.2251,0.8219,unprompted_not_available,
Script_2_1046.wav,Script_2_892-1301,ACCEPT,0.8621,1.0,1.0,1.0,1.0,0.8212,0.5,1.0,,-0.5364,0.5917,unprompted_not_available,
Script_2_1047.wav,Script_2_892-1301,ACCEPT,0.827,1.0,1.0,1.0,1.0,0.6396,0.5,1.0,,-1.0811,0.2797,unprompted_not_available,
Script_2_1049.wav,Script_2_892-1301,ACCEPT,0.8496,1.0,1.0,1.0,1.0,0.752,0.5,1.0,,0.744,0.4569,unprompted_not_available,
Script_2_1050.wav,Script_2_892-1301,ACCEPT,0.8539,1.0,1.0,1.0,1.0,0.7751,0.5,1.0,,-0.6747,0.4999,unprompted_not_available,
Script_2_1051.wav,Script_2_892-1301,ACCEPT,0.857,1.0,1.0,1.0,1.0,0.7924,0.5,1.0,,-0.6227,0.5335,unprompted_not_available,
Script_2_1054.wav,Script_2_892-1301,ACCEPT,0.8504,1.0,1.0,1.0,1.0,0.7566,0.5,1.0,,-0.7303,0.4652,unprompted_not_available,
Script_2_1057.wav,Script_2_892-1301,ACCEPT,0.8819,1.0,1.0,1.0,1.0,0.9411,0.5,1.0,,0.1767,0.8597,unprompted_not_available,
Script_2_1058.wav,Script_2_892-1301,ACCEPT,0.7889,1.0,1.0,1.0,1.0,0.4823,0.5,1.0,,1.5532,0.1204,unprompted_not_available,
Script_2_1060.wav,Script_2_892-1301,ACCEPT,0.8258,1.0,1.0,1.0,1.0,0.6344,0.5,1.0,,1.0968,0.2727,unprompted_not_available,
Script_2_1061.wav,Script_2_892-1301,ACCEPT,0.8451,1.0,1.0,1.0,1.0,0.7285,0.5,1.0,,0.8146,0.4153,unprompted_not_available,
Script_2_1062.wav,Script_2_892-1301,ACCEPT,0.8878,1.0,1.0,1.0,1.0,0.9796,0.5,1.0,,0.0613,0.9511,unprompted_not_available,
Script_2_1063.wav,Script_2_892-1301,ACCEPT,0.866,1.0,1.0,1.0,1.0,0.8434,0.5,1.0,,-0.4698,0.6385,unprompted_not_available,
Script_2_1064.wav,Script_2_892-1301,ACCEPT,0.8884,1.0,1.0,1.0,1.0,0.9832,0.5,1.0,,0.0505,0.9597,unprompted_not_available,
Script_2_1065.wav,Script_2_892-1301,ACCEPT,0.8872,1.0,1.0,1.0,1.0,0.9755,0.5,1.0,,-0.0734,0.9415,unprompted_not_available,
Script_2_1067.wav,Script_2_892-1301,ACCEPT,0.8627,1.0,1.0,1.0,1.0,0.8244,0.5,1.0,,0.5267,0.5984,unprompted_not_available,
Script_2_1068.wav,Script_2_892-1301,ACCEPT,0.8666,1.0,1.0,1.0,1.0,0.8473,0.5,1.0,,-0.4582,0.6468,unprompted_not_available,
Script_2_1069.wav,Script_2_892-1301,ACCEPT,0.8876,1.0,1.0,1.0,1.0,0.978,0.5,1.0,,-0.0659,0.9475,unprompted_not_available,
Script_2_1070.wav,Script_2_892-1301,REJECT,0.0192,1.0,1.0,1.0,1.0,0.0,0.5,1.0,,12.0099,0.0,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=12.01,p=0.0000,AST=0.6733vs0.2110s/char,session=Script_2_892-1301","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=12.01,p=0.0000,AST=0.6733vs0.2110s/char,session=Script_2_892-1301"
Script_2_1071.wav,Script_2_892-1301,ACCEPT,0.8845,1.0,1.0,1.0,1.0,0.9577,0.5,1.0,,-0.1269,0.899,unprompted_not_available,
Script_2_1072.wav,Script_2_892-1301,ACCEPT,0.8671,1.0,1.0,1.0,1.0,0.8501,0.5,1.0,,-0.4498,0.6529,unprompted_not_available,
Script_2_1073.wav,Script_2_892-1301,ACCEPT,0.8587,1.0,1.0,1.0,1.0,0.8016,0.5,1.0,,0.5952,0.5517,unprompted_not_available,
Script_2_1074.wav,Script_2_892-1301,ACCEPT,0.8835,1.0,1.0,1.0,1.0,0.9512,0.5,1.0,,-0.1465,0.8835,unprompted_not_available,
Script_2_1075.wav,Script_2_892-1301,ACCEPT,0.8715,1.0,1.0,1.0,1.0,0.8763,0.5,1.0,,0.3712,0.7105,unprompted_not_available,
Script_2_1076.wav,Script_2_892-1301,ACCEPT,0.8789,1.0,1.0,1.0,1.0,0.9218,0.5,1.0,,0.2345,0.8146,unprompted_not_available,
Script_2_1077.wav,Script_2_892-1301,ACCEPT,0.8729,0.9836,0.9836,1.0,1.0,0.8993,0.5,1.0,,-0.3021,0.7626,unprompted_not_available,
Script_2_1078.wav,Script_2_892-1301,ACCEPT,0.8663,1.0,1.0,1.0,1.0,0.8453,0.5,1.0,,0.4642,0.6425,unprompted_not_available,
Script_2_1079.wav,Script_2_892-1301,ACCEPT,0.8505,1.0,1.0,1.0,1.0,0.7569,0.5,1.0,,-0.7294,0.4658,unprompted_not_available,
Script_2_1080.wav,Script_2_892-1301,ACCEPT,0.8895,1.0,1.0,1.0,1.0,0.9904,0.5,1.0,,0.0288,0.977,unprompted_not_available,
Script_2_1082.wav,Script_2_892-1301,ACCEPT,0.8744,1.0,1.0,1.0,1.0,0.8939,0.5,1.0,,0.3183,0.7503,unprompted_not_available,
Script_2_1083.wav,Script_2_892-1301,ACCEPT,0.8711,1.0,1.0,1.0,1.0,0.8737,0.5,1.0,,-0.3788,0.7048,unprompted_not_available,
Script_2_1084.wav,Script_2_892-1301,ACCEPT,0.8512,1.0,1.0,1.0,1.0,0.7607,0.5,1.0,,-0.718,0.4728,unprompted_not_available,
Script_2_1087.wav,Script_2_892-1301,PENDING,0.6911,0.8,0.8,1.0,1.0,0.2725,0.5,1.0,,2.1826,0.0291,"unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.18,p=0.0291,AST=0.2950vs0.2110s/char,session=Script_2_892-1301","unprompted_not_available|HUMAN_REVIEW_NEEDED|AST_anomaly_slow|z=2.18,p=0.0291,AST=0.2950vs0.2110s/char,session=Script_2_892-1301"
Script_2_1088.wav,Script_2_892-1301,ACCEPT,0.8459,1.0,1.0,1.0,1.0,0.7329,0.5,1.0,,0.8012,0.423,unprompted_not_available,
Script_2_1091.wav,Script_2_892-1301,ACCEPT,0.8577,1.0,1.0,1.0,1.0,0.7961,0.5,1.0,,-0.6116,0.5408,unprompted_not_available,
Script_2_1092.wav,Script_2_892-1301,ACCEPT,0.7998,1.0,1.0,1.0,1.0,0.5236,0.5,1.0,,1.4293,0.1529,unprompted_not_available,
Script_2_1095.wav,Script_2_892-1301,ACCEPT,0.8781,1.0,1.0,1.0,1.0,0.9165,0.5,1.0,,-0.2504,0.8023,unprompted_not_available,
Script_2_1096.wav,Script_2_892-1301,ACCEPT,0.8832,1.0,1.0,1.0,1.0,0.9492,0.5,1.0,,0.1524,0.8788,unprompted_not_available,
Script_2_1097.wav,Script_2_892-1301,ACCEPT,0.8905,1.0,1.0,1.0,1.0,0.9976,0.5,1.0,,0.0072,0.9943,unprompted_not_available,
Script_2_1098.wav,Script_2_892-1301,ACCEPT,0.8796,1.0,1.0,1.0,1.0,0.9264,0.5,1.0,,0.2208,0.8253,unprompted_not_available,
Script_2_1103.wav,Script_2_892-1301,ACCEPT,0.8411,1.0,1.0,1.0,1.0,0.7083,0.5,1.0,,0.8752,0.3815,unprompted_not_available,
Script_2_1104.wav,Script_2_892-1301,ACCEPT,0.8848,1.0,1.0,1.0,1.0,0.9598,0.5,1.0,,-0.1205,0.9041,unprompted_not_available,
Script_2_1105.wav,Script_2_892-1301,ACCEPT,0.8698,1.0,1.0,1.0,1.0,0.8663,0.5,1.0,,-0.4012,0.6882,unprompted_not_available,
Script_2_1106.wav,Script_2_892-1301,ACCEPT,0.8761,0.9412,0.9412,1.0,1.0,0.961,0.5,1.0,,-0.117,0.9069,unprompted_not_available,
Script_2_1109.wav,Script_2_892-1301,ACCEPT,0.8739,0.9143,0.9143,1.0,1.0,0.9743,0.5,1.0,,-0.0772,0.9384,unprompted_not_available,
Script_2_1112.wav,Script_2_892-1301,ACCEPT,0.8856,1.0,1.0,1.0,1.0,0.9651,0.5,1.0,,0.1046,0.9167,unprompted_not_available,
Script_2_1113.wav,Script_2_892-1301,ACCEPT,0.8629,1.0,1.0,1.0,1.0,0.8256,0.5,1.0,,0.5231,0.6009,unprompted_not_available,
Script_2_1114.wav,Script_2_892-1301,ACCEPT,0.8478,1.0,1.0,1.0,1.0,0.7425,0.5,1.0,,0.7725,0.4398,unprompted_not_available,
Script_2_1117.wav,Script_2_892-1301,ACCEPT,0.8625,1.0,1.0,1.0,1.0,0.8232,0.5,1.0,,-0.5304,0.5959,unprompted_not_available,
Script_2_1118.wav,Script_2_892-1301,ACCEPT,0.8678,1.0,1.0,1.0,1.0,0.8541,0.5,1.0,,-0.4378,0.6615,unprompted_not_available,
Script_2_1119.wav,Script_2_892-1301,ACCEPT,0.8784,1.0,1.0,1.0,1.0,0.9187,0.5,1.0,,-0.244,0.8072,unprompted_not_available,
Script_2_1123.wav,Script_2_892-1301,ACCEPT,0.8549,1.0,1.0,1.0,1.0,0.7805,0.5,1.0,,-0.6584,0.5103,unprompted_not_available,
Script_2_1124.wav,Script_2_892-1301,ACCEPT,0.8762,1.0,1.0,1.0,1.0,0.905,0.5,1.0,,-0.285,0.7756,unprompted_not_available,
Script_2_1125.wav,Script_2_892-1301,ACCEPT,0.8858,1.0,1.0,1.0,1.0,0.9663,0.5,1.0,,-0.1011,0.9195,unprompted_not_available,
Script_2_1126.wav,Script_2_892-1301,ACCEPT,0.8343,1.0,1.0,1.0,1.0,0.6745,0.5,1.0,,0.9766,0.3288,unprompted_not_available,
Script_2_1127.wav,Script_2_892-1301,ACCEPT,0.8654,1.0,1.0,1.0,1.0,0.8398,0.5,1.0,,0.4805,0.6308,unprompted_not_available,
Script_2_1128.wav,Script_2_892-1301,ACCEPT,0.8686,1.0,1.0,1.0,1.0,0.8588,0.5,1.0,,-0.4236,0.6719,unprompted_not_available,
Script_2_1129.wav,Script_2_892-1301,ACCEPT,0.8722,1.0,1.0,1.0,1.0,0.8804,0.5,1.0,,0.3587,0.7198,unprompted_not_available,
Script_2_1130.wav,Script_2_892-1301,ACCEPT,0.802,1.0,1.0,1.0,1.0,0.5322,0.5,1.0,,1.4033,0.1605,unprompted_not_available,
Script_2_1131.wav,Script_2_892-1301,ACCEPT,0.8698,0.9375,0.9375,1.0,1.0,0.9239,0.5,1.0,,-0.2282,0.8195,unprompted_not_available,
Script_2_1132.wav,Script_2_892-1301,ACCEPT,0.8773,1.0,1.0,1.0,1.0,0.9116,0.5,1.0,,-0.2651,0.791,unprompted_not_available,
Script_2_1133.wav,Script_2_892-1301,ACCEPT,0.853,1.0,1.0,1.0,1.0,0.7703,0.5,1.0,,0.689,0.4908,unprompted_not_available,
Script_2_1134.wav,Script_2_892-1301,ACCEPT,0.872,1.0,1.0,1.0,1.0,0.879,0.5,1.0,,-0.363,0.7166,unprompted_not_available,
Script_2_1135.wav,Script_2_892-1301,ACCEPT,0.8569,1.0,1.0,1.0,1.0,0.7916,0.5,1.0,,-0.6252,0.5318,unprompted_not_available,
Script_2_1136.wav,Script_2_892-1301,ACCEPT,0.8787,0.9524,0.9524,1.0,1.0,0.9668,0.5,1.0,,-0.0995,0.9207,unprompted_not_available,
Script_2_1139.wav,Script_2_892-1301,ACCEPT,0.8601,1.0,1.0,1.0,1.0,0.8098,0.5,1.0,,0.5706,0.5683,unprompted_not_available,
Script_2_1142.wav,Script_2_892-1301,ACCEPT,0.8276,1.0,1.0,1.0,1.0,0.6426,0.5,1.0,,1.0722,0.2836,unprompted_not_available,
Script_2_1143.wav,Script_2_892-1301,ACCEPT,0.8893,1.0,1.0,1.0,1.0,0.9895,0.5,1.0,,-0.0316,0.9748,unprompted_not_available,
Script_2_1144.wav,Script_2_892-1301,ACCEPT,0.8658,1.0,1.0,1.0,1.0,0.8425,0.5,1.0,,0.4726,0.6365,unprompted_not_available,
Script_2_1145.wav,Script_2_892-1301,ACCEPT,0.8862,1.0,1.0,1.0,1.0,0.969,0.5,1.0,,-0.0931,0.9259,unprompted_not_available,
Script_2_1146.wav,Script_2_892-1301,ACCEPT,0.8666,1.0,1.0,1.0,1.0,0.8473,0.5,1.0,,-0.4582,0.6468,unprompted_not_available,
Script_2_1147.wav,Script_2_892-1301,ACCEPT,0.8234,0.913,0.913,1.0,1.0,0.6829,0.5,1.0,,-0.9514,0.3414,unprompted_not_available,
Script_2_1148.wav,Script_2_892-1301,ACCEPT,0.8879,1.0,1.0,1.0,1.0,0.9803,0.5,1.0,,-0.0592,0.9528,unprompted_not_available,
Script_2_1149.wav,Script_2_892-1301,ACCEPT,0.8825,1.0,1.0,1.0,1.0,0.9447,0.5,1.0,,-0.166,0.8682,unprompted_not_available,
Script_2_1150.wav,Script_2_892-1301,ACCEPT,0.8808,1.0,1.0,1.0,1.0,0.9338,0.5,1.0,,-0.1985,0.8427,unprompted_not_available,
Script_2_1151.wav,Script_2_892-1301,ACCEPT,0.8858,1.0,1.0,1.0,1.0,0.9664,0.5,1.0,,-0.1007,0.9198,unprompted_not_available,
Script_2_1154.wav,Script_2_892-1301,ACCEPT,0.8683,0.9697,0.9697,1.0,1.0,0.884,0.5,1.0,,-0.348,0.7278,unprompted_not_available,
Script_2_1155.wav,Script_2_892-1301,ACCEPT,0.8612,1.0,1.0,1.0,1.0,0.816,0.5,1.0,,0.5519,0.581,unprompted_not_available,
Script_2_1156.wav,Script_2_892-1301,ACCEPT,0.8728,0.9111,0.9111,1.0,1.0,0.9704,0.5,1.0,,-0.0888,0.9293,unprompted_not_available,
Script_2_1157.wav,Script_2_892-1301,ACCEPT,0.8724,1.0,1.0,1.0,1.0,0.8819,0.5,1.0,,-0.3543,0.7231,unprompted_not_available,
Script_2_1158.wav,Script_2_892-1301,ACCEPT,0.8827,1.0,1.0,1.0,1.0,0.9462,0.5,1.0,,-0.1614,0.8718,unprompted_not_available,
Script_2_1159.wav,Script_2_892-1301,ACCEPT,0.7722,1.0,1.0,1.0,1.0,0.424,0.5,1.0,,1.728,0.084,unprompted_not_available,
Script_2_1160.wav,Script_2_892-1301,ACCEPT,0.8736,1.0,1.0,1.0,1.0,0.8892,0.5,1.0,,-0.3323,0.7397,unprompted_not_available,
Script_2_1161.wav,Script_2_892-1301,ACCEPT,0.8795,1.0,1.0,1.0,1.0,0.9258,0.5,1.0,,0.2227,0.8238,unprompted_not_available,
Script_2_1162.wav,Script_2_892-1301,ACCEPT,0.8806,1.0,1.0,1.0,1.0,0.9328,0.5,1.0,,-0.2016,0.8403,unprompted_not_available,
Script_2_1163.wav,Script_2_892-1301,ACCEPT,0.8845,1.0,1.0,1.0,1.0,0.9578,0.5,1.0,,-0.1267,0.8992,unprompted_not_available,
Script_2_1164.wav,Script_2_892-1301,ACCEPT,0.8846,1.0,1.0,1.0,1.0,0.9582,0.5,1.0,,0.1255,0.9001,unprompted_not_available,
Script_2_1165.wav,Script_2_892-1301,ACCEPT,0.8697,1.0,1.0,1.0,1.0,0.8656,0.5,1.0,,-0.4031,0.6869,unprompted_not_available,
Script_2_1166.wav,Script_2_892-1301,ACCEPT,0.8578,1.0,1.0,1.0,1.0,0.7968,0.5,1.0,,-0.6097,0.542,unprompted_not_available,
Script_2_1167.wav,Script_2_892-1301,ACCEPT,0.8538,0.9722,0.9722,1.0,1.0,0.7968,0.5,1.0,,-0.6097,0.542,unprompted_not_available,
Script_2_1171.wav,Script_2_892-1301,ACCEPT,0.8766,1.0,1.0,1.0,1.0,0.9077,0.5,1.0,,-0.2769,0.7818,unprompted_not_available,
Script_2_1172.wav,Script_2_892-1301,ACCEPT,0.8809,1.0,1.0,1.0,1.0,0.9342,0.5,1.0,,0.1974,0.8436,unprompted_not_available,
Script_2_1173.wav,Script_2_892-1301,ACCEPT,0.8794,1.0,1.0,1.0,1.0,0.9252,0.5,1.0,,0.2245,0.8224,unprompted_not_available,
Script_2_1174.wav,Script_2_892-1301,ACCEPT,0.8579,1.0,1.0,1.0,1.0,0.7973,0.5,1.0,,-0.6082,0.5431,unprompted_not_available,
Script_2_1175.wav,Script_2_892-1301,ACCEPT,0.8594,1.0,1.0,1.0,1.0,0.806,0.5,1.0,,-0.5819,0.5606,unprompted_not_available,
Script_2_1176.wav,Script_2_892-1301,ACCEPT,0.8609,1.0,1.0,1.0,1.0,0.8145,0.5,1.0,,-0.5566,0.5778,unprompted_not_available,
Script_2_1177.wav,Script_2_892-1301,ACCEPT,0.8705,1.0,1.0,1.0,1.0,0.8704,0.5,1.0,,0.3887,0.6975,unprompted_not_available,
Script_2_1178.wav,Script_2_892-1301,ACCEPT,0.8741,1.0,1.0,1.0,1.0,0.8922,0.5,1.0,,-0.3235,0.7463,unprompted_not_available,
Script_2_1179.wav,Script_2_892-1301,ACCEPT,0.8411,1.0,1.0,1.0,1.0,0.7082,0.5,1.0,,-0.8754,0.3814,unprompted_not_available,
Script_2_1180.wav,Script_2_892-1301,ACCEPT,0.8602,1.0,1.0,1.0,1.0,0.81,0.5,1.0,,-0.5699,0.5687,unprompted_not_available,
Script_2_1181.wav,Script_2_892-1301,ACCEPT,0.8449,1.0,1.0,1.0,1.0,0.7277,0.5,1.0,,-0.8169,0.414,unprompted_not_available,
Script_2_1182.wav,Script_2_892-1301,ACCEPT,0.8897,1.0,1.0,1.0,1.0,0.9917,0.5,1.0,,0.025,0.9801,unprompted_not_available,
Script_2_1183.wav,Script_2_892-1301,ACCEPT,0.8833,1.0,1.0,1.0,1.0,0.9502,0.5,1.0,,-0.1495,0.8811,unprompted_not_available,
Script_2_1184.wav,Script_2_892-1301,ACCEPT,0.8747,1.0,1.0,1.0,1.0,0.8959,0.5,1.0,,0.3124,0.7547,unprompted_not_available,
Script_2_1185.wav,Script_2_892-1301,ACCEPT,0.8346,0.931,0.931,1.0,1.0,0.7258,0.5,1.0,,-0.8225,0.4108,unprompted_not_available,
Script_2_1186.wav,Script_2_892-1301,ACCEPT,0.8785,1.0,1.0,1.0,1.0,0.9194,0.5,1.0,,-0.2418,0.809,unprompted_not_available,
Script_2_1187.wav,Script_2_892-1301,ACCEPT,0.8745,1.0,1.0,1.0,1.0,0.8945,0.5,1.0,,-0.3165,0.7516,unprompted_not_available,
Script_2_1188.wav,Script_2_892-1301,ACCEPT,0.8204,0.8889,0.8889,1.0,1.0,0.6861,0.5,1.0,,-0.9416,0.3464,unprompted_not_available,
Script_2_1189.wav,Script_2_892-1301,ACCEPT,0.8551,1.0,1.0,1.0,1.0,0.7819,0.5,1.0,,-0.6542,0.513,unprompted_not_available,
Script_2_1190.wav,Script_2_892-1301,ACCEPT,0.8245,0.8947,0.8947,1.0,1.0,0.7022,0.5,1.0,,-0.8934,0.3716,unprompted_not_available,
Script_2_1191.wav,Script_2_892-1301,ACCEPT,0.8717,1.0,1.0,1.0,1.0,0.8773,0.5,1.0,,-0.3682,0.7128,unprompted_not_available,
Script_2_1192.wav,Script_2_892-1301,ACCEPT,0.8505,0.8621,0.8621,1.0,1.0,0.8781,0.5,1.0,,-0.3657,0.7146,unprompted_not_available,
Script_2_1193.wav,Script_2_892-1301,ACCEPT,0.8445,1.0,1.0,1.0,1.0,0.7256,0.5,1.0,,-0.8231,0.4104,unprompted_not_available,
Script_2_1194.wav,Script_2_892-1301,ACCEPT,0.8527,1.0,1.0,1.0,1.0,0.7689,0.5,1.0,,-0.6932,0.4882,unprompted_not_available,
Script_2_1195.wav,Script_2_892-1301,ACCEPT,0.8703,1.0,1.0,1.0,1.0,0.8689,0.5,1.0,,0.3932,0.6942,unprompted_not_available,
Script_2_1197.wav,Script_2_892-1301,ACCEPT,0.8796,1.0,1.0,1.0,1.0,0.9264,0.5,1.0,,0.2208,0.8253,unprompted_not_available,
Script_2_1198.wav,Script_2_892-1301,ACCEPT,0.874,1.0,1.0,1.0,1.0,0.8913,0.5,1.0,,-0.3261,0.7444,unprompted_not_available,
Script_2_1199.wav,Script_2_892-1301,ACCEPT,0.8799,1.0,1.0,1.0,1.0,0.9279,0.5,1.0,,-0.2163,0.8288,unprompted_not_available,
Script_2_1200.wav,Script_2_892-1301,ACCEPT,0.8783,0.9615,0.9615,1.0,1.0,0.9549,0.5,1.0,,-0.1352,0.8925,unprompted_not_available,
Script_2_1201.wav,Script_2_892-1301,ACCEPT,0.8781,1.0,1.0,1.0,1.0,0.9168,0.5,1.0,,0.2497,0.8028,unprompted_not_available,
Script_2_1202.wav,Script_2_892-1301,ACCEPT,0.8706,1.0,1.0,1.0,1.0,0.871,0.5,1.0,,-0.3871,0.6987,unprompted_not_available,
Script_2_1204.wav,Script_2_892-1301,ACCEPT,0.861,1.0,1.0,1.0,1.0,0.8146,0.5,1.0,,-0.5561,0.5781,unprompted_not_available,
Script_2_1205.wav,Script_2_892-1301,ACCEPT,0.8679,1.0,1.0,1.0,1.0,0.8545,0.5,1.0,,-0.4366,0.6624,unprompted_not_available,
Script_2_1207.wav,Script_2_892-1301,ACCEPT,0.8893,1.0,1.0,1.0,1.0,0.9896,0.5,1.0,,-0.0313,0.975,unprompted_not_available,
Script_2_1208.wav,Script_2_892-1301,ACCEPT,0.8356,1.0,1.0,1.0,1.0,0.6806,0.5,1.0,,0.9581,0.338,unprompted_not_available,
Script_2_1209.wav,Script_2_892-1301,ACCEPT,0.8628,1.0,1.0,1.0,1.0,0.8248,0.5,1.0,,-0.5256,0.5992,unprompted_not_available,
Script_2_1210.wav,Script_2_892-1301,ACCEPT,0.8872,1.0,1.0,1.0,1.0,0.9751,0.5,1.0,,-0.0748,0.9404,unprompted_not_available,
Script_2_1211.wav,Script_2_892-1301,ACCEPT,0.8522,1.0,1.0,1.0,1.0,0.766,0.5,1.0,,0.702,0.4827,unprompted_not_available,
Script_2_1212.wav,Script_2_892-1301,ACCEPT,0.8148,1.0,1.0,1.0,1.0,0.5851,0.5,1.0,,1.2446,0.2133,unprompted_not_available,
Script_2_1213.wav,Script_2_892-1301,ACCEPT,0.863,0.963,0.963,1.0,1.0,0.8577,0.5,1.0,,0.4269,0.6695,unprompted_not_available,
Script_2_1214.wav,Script_2_892-1301,ACCEPT,0.8858,1.0,1.0,1.0,1.0,0.966,0.5,1.0,,0.1019,0.9188,unprompted_not_available,
Script_2_1215.wav,Script_2_892-1301,ACCEPT,0.882,1.0,1.0,1.0,1.0,0.9415,0.5,1.0,,0.1754,0.8607,unprompted_not_available,
Script_2_1216.wav,Script_2_892-1301,ACCEPT,0.8875,1.0,1.0,1.0,1.0,0.9773,0.5,1.0,,0.068,0.9458,unprompted_not_available,
Script_2_1217.wav,Script_2_892-1301,ACCEPT,0.8855,1.0,1.0,1.0,1.0,0.964,0.5,1.0,,0.1081,0.9139,unprompted_not_available,
Script_2_1218.wav,Script_2_892-1301,ACCEPT,0.8891,1.0,1.0,1.0,1.0,0.9882,0.5,1.0,,-0.0353,0.9719,unprompted_not_available,
Script_2_1219.wav,Script_2_892-1301,ACCEPT,0.8824,1.0,1.0,1.0,1.0,0.9443,0.5,1.0,,-0.167,0.8674,unprompted_not_available,
Script_2_1220.wav,Script_2_892-1301,ACCEPT,0.8827,1.0,1.0,1.0,1.0,0.9462,0.5,1.0,,-0.1614,0.8718,unprompted_not_available,
Script_2_1221.wav,Script_2_892-1301,ACCEPT,0.8691,1.0,1.0,1.0,1.0,0.8621,0.5,1.0,,0.4136,0.6792,unprompted_not_available,
Script_2_1222.wav,Script_2_892-1301,ACCEPT,0.8646,0.9231,0.9231,1.0,1.0,0.905,0.5,1.0,,-0.285,0.7756,unprompted_not_available,
Script_2_1223.wav,Script_2_892-1301,ACCEPT,0.8268,1.0,1.0,1.0,1.0,0.6389,0.5,1.0,,1.0834,0.2786,unprompted_not_available,
Script_2_1224.wav,Script_2_892-1301,ACCEPT,0.8817,1.0,1.0,1.0,1.0,0.9396,0.5,1.0,,0.1813,0.8561,unprompted_not_available,
Script_2_1225.wav,Script_2_892-1301,ACCEPT,0.8731,1.0,1.0,1.0,1.0,0.886,0.5,1.0,,0.3419,0.7324,unprompted_not_available,
Script_2_1226.wav,Script_2_892-1301,ACCEPT,0.8549,0.9615,0.9615,1.0,1.0,0.812,0.5,1.0,,0.5641,0.5727,unprompted_not_available,
Script_2_1227.wav,Script_2_892-1301,ACCEPT,0.8814,1.0,1.0,1.0,1.0,0.9378,0.5,1.0,,-0.1865,0.852,unprompted_not_available,
Script_2_1228.wav,Script_2_892-1301,ACCEPT,0.8584,0.8824,0.8824,1.0,1.0,0.9066,0.5,1.0,,0.2803,0.7792,unprompted_not_available,
Script_2_1229.wav,Script_2_892-1301,ACCEPT,0.8575,1.0,1.0,1.0,1.0,0.7951,0.5,1.0,,0.6146,0.5388,unprompted_not_available,
Script_2_1230.wav,Script_2_892-1301,ACCEPT,0.8713,1.0,1.0,1.0,1.0,0.8749,0.5,1.0,,-0.3754,0.7074,unprompted_not_available,
Script_2_1231.wav,Script_2_892-1301,ACCEPT,0.8653,1.0,1.0,1.0,1.0,0.8395,0.5,1.0,,-0.4814,0.6302,unprompted_not_available,
Script_2_1232.wav,Script_2_892-1301,ACCEPT,0.7841,1.0,1.0,1.0,1.0,0.4649,0.5,1.0,,1.6054,0.1084,unprompted_not_available,
Script_2_1233.wav,Script_2_892-1301,ACCEPT,0.889,1.0,1.0,1.0,1.0,0.9874,0.5,1.0,,0.0377,0.9699,unprompted_not_available,
Script_2_1234.wav,Script_2_892-1301,ACCEPT,0.8572,0.9333,0.9333,1.0,1.0,0.8501,0.5,1.0,,-0.4496,0.653,unprompted_not_available,
Script_2_1235.wav,Script_2_892-1301,ACCEPT,0.8547,0.9583,0.9583,1.0,1.0,0.8136,0.5,1.0,,0.5592,0.5761,unprompted_not_available,
Script_2_1236.wav,Script_2_892-1301,ACCEPT,0.8902,1.0,1.0,1.0,1.0,0.9953,0.5,1.0,,-0.014,0.9888,unprompted_not_available,
Script_2_1237.wav,Script_2_892-1301,ACCEPT,0.8522,0.9444,0.9444,1.0,1.0,0.8112,0.5,1.0,,-0.5664,0.5711,unprompted_not_available,
Script_2_1238.wav,Script_2_892-1301,ACCEPT,0.8571,1.0,1.0,1.0,1.0,0.7929,0.5,1.0,,-0.6212,0.5345,unprompted_not_available,
Script_2_1239.wav,Script_2_892-1301,ACCEPT,0.8752,1.0,1.0,1.0,1.0,0.8988,0.5,1.0,,0.3037,0.7613,unprompted_not_available,
Script_2_1240.wav,Script_2_892-1301,ACCEPT,0.89,1.0,1.0,1.0,1.0,0.9937,0.5,1.0,,-0.019,0.9849,unprompted_not_available,
Script_2_1241.wav,Script_2_892-1301,ACCEPT,0.884,1.0,1.0,1.0,1.0,0.9547,0.5,1.0,,0.1359,0.8919,unprompted_not_available,
Script_2_1242.wav,Script_2_892-1301,ACCEPT,0.862,1.0,1.0,1.0,1.0,0.8207,0.5,1.0,,-0.538,0.5906,unprompted_not_available,
Script_2_1243.wav,Script_2_892-1301,ACCEPT,0.8809,1.0,1.0,1.0,1.0,0.9342,0.5,1.0,,0.1974,0.8436,unprompted_not_available,
Script_2_1244.wav,Script_2_892-1301,ACCEPT,0.8549,1.0,1.0,1.0,1.0,0.7805,0.5,1.0,,-0.6584,0.5103,unprompted_not_available,
Script_2_1245.wav,Script_2_892-1301,ACCEPT,0.8845,1.0,1.0,1.0,1.0,0.9577,0.5,1.0,,0.127,0.899,unprompted_not_available,
